System,Dataset,Repeat,LR_MAPE,DL_MAPE,LR_MAE,DL_MAE,LR_RMSE,DL_RMSE,LR_R2,DL_R2
batlik,mandelbrot.csv,2,0.04771569535997366,0.023493560802937605,0.06332846966954772,0.030336755514144904,0.08552353699051496,0.03804874994829629,0.7059711734263977,0.9418031619104095
batlik,mandelbrot.csv,3,0.0459291852410626,0.020500066912092385,0.060567465625132516,0.026256794689430134,0.08224314916855899,0.03316540197105547,0.7098412106428297,0.9528146915570106
batlik,mandelbrot.csv,4,0.046880078230873624,0.023070394156988073,0.061954782533501764,0.02977708083887894,0.0857868041175651,0.03983557910166139,0.7046193420191758,0.9363082259761389
batlik,mandelbrot.csv,5,0.045802496303984905,0.0214184587918427,0.06014421137056406,0.02757247518334123,0.08342950195712649,0.036438268494023415,0.7124711554105712,0.9451524060991158
batlik,mandelbrot.csv,6,0.046344123473755536,0.021893905932351146,0.06044228071761795,0.02821528683933947,0.08220151572877758,0.03745307318298598,0.6909323769447231,0.9358393464295333
batlik,mandelbrot.csv,7,0.047205781322170334,0.021206283376328752,0.06256447326911463,0.027666469928291103,0.08541347986789063,0.03656358533252067,0.7144215714836257,0.9476676644550724
batlik,mandelbrot.csv,8,0.046051904126729507,0.023316905500330283,0.06068176972252421,0.029999886875351267,0.08299298307426965,0.03965616834655055,0.708907527953129,0.9335385635853017
batlik,mandelbrot.csv,9,0.046446621640869684,0.022908393295843557,0.06209302744542582,0.030189727097749704,0.08474149931038295,0.04020944723509737,0.7041942103792217,0.933400558318416
batlik,mandelbrot.csv,10,0.044729922273496675,0.020558953917092886,0.05926231759194275,0.026589712666140655,0.08214850709348918,0.03400495543413586,0.7210931938211496,0.9522092130476564
batlik,strawberry.csv,1,0.05259378289106901,0.02344479634968334,0.09100172985751848,0.03773512050509453,0.1274277936461078,0.0469968767255754,0.8434337269783918,0.9787035173734774
batlik,strawberry.csv,2,0.056483198103714195,0.026984850259238788,0.097224175286127,0.043208100870251655,0.1356354454118506,0.058067781561787615,0.8287599919525264,0.9686144811459844
batlik,strawberry.csv,3,0.05637727819236202,0.027050337456136796,0.09559272935907541,0.04176586440040006,0.1300869380969701,0.053144738586308346,0.8284429398540968,0.9713673356394489
batlik,strawberry.csv,4,0.055547516337671014,0.024071688546697823,0.09550538034749262,0.03871634431183339,0.135364396043404,0.050417352342935026,0.8264135660717975,0.9759194195249123
batlik,strawberry.csv,5,0.053583175391706005,0.028222885671184226,0.09206260767525268,0.04377429147561392,0.12770595413220234,0.056430970213097544,0.8409498442027182,0.9689439054146187
batlik,strawberry.csv,6,0.051819902646869545,0.026267619805998604,0.08689941581055162,0.03991561104853949,0.1211175254879596,0.052450012961934585,0.8425326753686577,0.9704697128543945
batlik,strawberry.csv,7,0.05718522318416852,0.024772581281926824,0.09753095638367923,0.04032728910446168,0.13369500289299405,0.052382019205536104,0.8310035826260088,0.9740575123365618
batlik,strawberry.csv,8,0.05279598607798666,0.02652123997141364,0.09150082929752658,0.041810713633894915,0.127802442646335,0.053322134689827924,0.8380688414189885,0.9718118113447819
batlik,strawberry.csv,9,0.05445006203489351,0.028242514912989198,0.0949704302885748,0.04590853027999401,0.13586870374982643,0.06055558996228746,0.8157560562861117,0.9634015379155498
batlik,strawberry.csv,10,0.05454865002158951,0.025295607248188287,0.09291936658225304,0.04007834425403013,0.12962765894681677,0.05092227541697436,0.8361111875874104,0.9747087930353483
batlik,village.csv,1,0.5573846049173476,0.0729522863991463,1.737061421221246,0.84578602588839,2.348151806488699,3.0457199515259745,0.5643434463561261,0.26705422223359765
batlik,village.csv,2,0.5817857280900665,0.07948079628695122,1.8445476396547806,0.9425626046044958,2.5350356450645286,3.230094346385694,0.5490676267926897,0.2678944658394947
batlik,village.csv,3,0.5876680447064222,0.07142007950868452,1.8044598111613408,0.8258403366059065,2.4319026248135733,2.962832089711758,0.5396953144648529,0.3167697095052179
batlik,village.csv,4,0.5699520223576839,0.07445657285319095,1.8382207966478594,0.9961158077253237,2.562994219028045,3.4600907038071744,0.561262150873377,0.20037784980604845
batlik,village.csv,5,0.5778491476506905,0.08375129924063848,1.7858609320327592,0.8800927656309473,2.3791275170926487,3.0821545111249913,0.5544187449928014,0.25217447388505343
batlik,village.csv,6,0.6106255561705733,0.05929855870744673,1.7750253791093442,0.6275402001291513,2.351007936779136,2.5507058113993804,0.4697312664478195,0.37582183349877507
batlik,village.csv,7,0.5870680181426072,0.08919873397090436,1.8749665760912189,1.0294594242092636,2.6028134772829894,3.4511002419955266,0.5460944920564883,0.20201540503537863
batlik,village.csv,8,0.5556723218428241,0.0770001204691759,1.757268181234763,0.8876855490936174,2.405843581578966,3.1171793140986948,0.565688670590555,0.27089520574390846
batlik,village.csv,9,0.548276085511478,0.09089772044435014,1.8067633425758771,1.0246239950093958,2.473033922665801,3.3422155705282894,0.5806919067058156,0.23415300245704074
batlik,village.csv,10,0.5626141018530032,0.08391353719674613,1.7850925432066573,0.8971522766765622,2.450753698793064,2.999199523426906,0.5679285615362035,0.35290664206781386
dconvert,jpeg-large.csv,1,0.1368529656789022,0.04989372487311515,0.4305725782297009,0.20669237106759422,0.5868944004221219,0.5067644148583546,0.7842128546035043,0.8391141460373895
dconvert,jpeg-large.csv,2,0.13391162105245819,0.052118409590452525,0.4120440046656733,0.20174199580441207,0.5635290925855502,0.49957599174055983,0.7929832966624698,0.837304394227899
dconvert,jpeg-large.csv,3,0.13099638538212216,0.050791935476761224,0.4182882821968087,0.210644245340414,0.5798086665480862,0.5120005993873061,0.7981896429809757,0.8426325221642581
dconvert,jpeg-large.csv,4,0.13230629631253726,0.033610528741688475,0.4106900432623883,0.10201636921190288,0.5585257361265562,0.14548822797204508,0.7959391228137366,0.9861538485237147
dconvert,jpeg-large.csv,5,0.13113425933524941,0.052939927386027284,0.41242702325367303,0.21600677821599773,0.5698722608441333,0.5196222714916124,0.7938479860443718,0.8286010880899646
dconvert,jpeg-large.csv,6,0.13567447969377122,0.045843581125188326,0.40441547166223196,0.17356539675964988,0.5358426416208434,0.42974722663442017,0.7946322525754204,0.867905765485949
dconvert,jpeg-large.csv,7,0.13744762868420687,0.03656046375172814,0.4265427177232931,0.1186728822756072,0.571367718051333,0.1861491702295922,0.7891004698967166,0.9776145194034865
dconvert,jpeg-large.csv,8,0.13821116973791633,0.03492414756168189,0.4168236499114485,0.1089209106862692,0.5463737669322549,0.16069751506804508,0.788604266976392,0.9817133202000403
dconvert,jpeg-large.csv,9,0.13362485888152484,0.05054685832608024,0.4183716247858891,0.2040052533466984,0.5707920853329003,0.5135628779058471,0.7932737324129512,0.8326494953386528
dconvert,jpeg-large.csv,10,0.13070552329751373,0.04722361746435647,0.4036372360647896,0.19317306946509571,0.5522967737258041,0.462880520960157,0.7996026873929503,0.859238239194249
dconvert,jpeg-medium.csv,1,0.10353630019199307,0.03208575370178926,0.18307114052438084,0.05305844689543581,0.25002267087258734,0.07237444508896565,0.7842730561122349,0.9819234267887746
dconvert,jpeg-medium.csv,2,0.10123448011113755,0.02851237226796654,0.1754665055102553,0.048588437286722894,0.2400278430616226,0.07129932872880279,0.7920175598544442,0.9816483842887086
dconvert,jpeg-medium.csv,3,0.09954301222126681,0.03059381841617553,0.17787205235858708,0.05478330999950637,0.24692317879525758,0.07910383488589277,0.7978717684515181,0.9792557215073528
dconvert,jpeg-medium.csv,4,0.10076376693910125,0.03138122418806462,0.17572737136679326,0.05094682599242066,0.23914897145871356,0.06745410970539352,0.7943431881404132,0.9836385084099779
dconvert,jpeg-medium.csv,5,0.09885819553805435,0.030979800352033997,0.17458908085036093,0.05197618321634503,0.2431534723149658,0.06851046989465374,0.7938567493174586,0.98363477197228
dconvert,jpeg-medium.csv,6,0.10242483352565916,0.025755177220918416,0.17265203442496996,0.042821578572923305,0.2285154114989375,0.061100043484359746,0.793250799624303,0.9852192698849306
dconvert,jpeg-medium.csv,7,0.1040399223255412,0.03268860650332324,0.1811130794365,0.05683867239258805,0.24306448208235365,0.08062549980726097,0.7893721992345964,0.9768251181348124
dconvert,jpeg-medium.csv,8,0.10464040867892037,0.0316953921102118,0.17740185794804111,0.05622698015623812,0.23316990287176756,0.08314842405361787,0.7867636699191776,0.9728840852156001
dconvert,jpeg-medium.csv,9,0.1013934744283157,0.03083207984953332,0.1777370150804102,0.05473321884591454,0.24278596590811677,0.07840506107476378,0.7940020126764558,0.9785165505620058
dconvert,jpeg-medium.csv,10,0.0995970700766367,0.02886399692049885,0.17267072786321566,0.04767069564422637,0.23637527549079143,0.061879110066928145,0.7976715470043164,0.9861343260636244
dconvert,jpeg-small.csv,1,0.03532385039816553,0.0321694023550686,0.015164647636380485,0.013851206639295965,0.019406195548692756,0.017885187371455058,0.43961212143823614,0.5240131937184349
dconvert,jpeg-small.csv,2,0.03558136456308154,0.032079578944495084,0.015288559226906131,0.013959921635448664,0.019510394555083826,0.018639700047929374,0.43691263495637134,0.4860492349389477
dconvert,jpeg-small.csv,3,0.03478972552657297,0.031106583577428064,0.014992125513138221,0.013455974815395913,0.01922697328634355,0.017561326677848973,0.4464686404638367,0.5382200972039717
dconvert,jpeg-small.csv,4,0.03590997348810096,0.0324235775932355,0.015444062327352168,0.013962062617250708,0.019460837169477687,0.01808220833311615,0.42117881351713216,0.5002827761223185
dconvert,jpeg-small.csv,5,0.03519054015456822,0.03216923145938852,0.015145250732713531,0.013976767993196587,0.019348634148975332,0.018429212263312136,0.4302507376729995,0.4831117139504566
dconvert,jpeg-small.csv,6,0.03456705238849759,0.030089555031734938,0.014747050580265849,0.012886748957246202,0.018816541571861443,0.016799708724415646,0.4270793596544413,0.5433132999971169
dconvert,jpeg-small.csv,7,0.03498562619871638,0.030475732279445795,0.01503142785265714,0.013162399451094578,0.019161283191180604,0.017337123661709176,0.41131037803561776,0.5180618629989442
dconvert,jpeg-small.csv,8,0.03499439806534858,0.03216694606841382,0.01502741873139652,0.01377290510908026,0.01914292498440418,0.017926774506605334,0.43358339367327803,0.5032662208895455
dconvert,jpeg-small.csv,9,0.034947069563597534,0.03181779411271525,0.015000213507403607,0.013768018940624314,0.019262028805896107,0.018205143878982078,0.4464261228022953,0.5055074384699421
dconvert,jpeg-small.csv,10,0.03469932620501692,0.03112236413321596,0.014896887968067382,0.013426894265010826,0.019294709044832162,0.017754932667519634,0.43278022944253536,0.5196995968540223
dconvert,png-large.csv,1,0.09287718770529438,0.04104143609910359,0.22205502145530284,0.09787945781217058,0.2870526631778365,0.1493548880097706,0.812527713157324,0.949248042545718
dconvert,png-large.csv,2,0.09290559925141985,0.038242120127754325,0.21764474015861124,0.0933327041417287,0.27866197797057285,0.14163105690474084,0.8187763881008914,0.9531859361563114
dconvert,png-large.csv,3,0.09081347432663356,0.04241409668856351,0.21920312365353395,0.11856528073240818,0.28486900066099086,0.22117510469832538,0.8253800441588651,0.894736944314017
dconvert,png-large.csv,4,0.09122995253168496,0.04097600516930227,0.21647213240514088,0.10243772287918701,0.27734357395026876,0.15220247992449315,0.8210535559227249,0.9461072537614036
dconvert,png-large.csv,5,0.09048516064034452,0.03800676324019097,0.21699576919603167,0.09810239894334878,0.28442891914187907,0.15584129607571753,0.8157844601608373,0.9446976146491501
dconvert,png-large.csv,6,0.09102270981762543,0.03641731768343386,0.2098440585905735,0.08946525656689323,0.2647850939611343,0.13648688414893917,0.8237222717361807,0.9531626604896215
dconvert,png-large.csv,7,0.09400083324693526,0.038587196968580935,0.22107754318744932,0.09483606898061979,0.27880721223246674,0.1436708835814402,0.8160089052863111,0.9511430534742871
dconvert,png-large.csv,8,0.09332387396549112,0.03961773210472788,0.2178265473382062,0.09788371643566511,0.2744881696348148,0.1551847910123326,0.8171187835638447,0.9415452037970394
dconvert,png-large.csv,9,0.09029257049625591,0.03795499566656953,0.21527933034181654,0.0947022279675457,0.27887357053206435,0.14431545290710765,0.8209810468165519,0.9520586816927241
dconvert,png-large.csv,10,0.09153282308353604,0.039102648502452236,0.2160330697369084,0.09741358678290386,0.27743406650318053,0.1441965375026718,0.8229051177115579,0.9521594570379599
dconvert,png-medium.csv,1,0.03529681345930889,0.027889623347077255,0.023009749424390755,0.017681760531801958,0.029106910762323503,0.02240694184523267,0.8761005408253569,0.9265752703952023
dconvert,png-medium.csv,2,0.035237649597766166,0.02927616893770342,0.022897395169512728,0.018588978961044014,0.02904191559501654,0.02366901720235123,0.8769288825231428,0.918254081717811
dconvert,png-medium.csv,3,0.036114154198820976,0.029472141943866277,0.023646282460921292,0.018434616828446555,0.02979191265482276,0.023293528424440855,0.8761612608652322,0.9242939987685787
dconvert,png-medium.csv,4,0.035746875456223855,0.034051891605481714,0.023257630957693665,0.021575651611818826,0.02910962828493668,0.02768518066955033,0.8734730902386999,0.8855530282910612
dconvert,png-medium.csv,5,0.03633995692391907,0.03054494706654304,0.023646331051861563,0.01894033194410795,0.02980528655140825,0.023910021765548146,0.8700093811398414,0.9163462621246374
dconvert,png-medium.csv,6,0.03546384999646878,0.03032439880396946,0.022729325481969622,0.019219312712498746,0.028567012375211063,0.02437668805916908,0.8718870450980485,0.9067147881717061
dconvert,png-medium.csv,7,0.03623306520782131,0.032584964220152536,0.023574223451411868,0.020700443356186368,0.029597506062806887,0.025925752388785896,0.8685342485543215,0.8991292779759209
dconvert,png-medium.csv,8,0.035251398889631906,0.02928914892217377,0.02290076631925605,0.0186750399449472,0.02873689970058174,0.024170219568042658,0.8716584494566955,0.9092077771824628
dconvert,png-medium.csv,9,0.03558427056626877,0.029918060621252112,0.02321280927441789,0.019252236056292567,0.029430691647674197,0.024431939557564165,0.8711492030105334,0.9112022293150892
dconvert,png-medium.csv,10,0.03533934261502302,0.0298604259434835,0.022991314152659224,0.019201137527213884,0.028991855817930262,0.024229478585746166,0.8755927508513042,0.9131076002601685
dconvert,png-small.csv,1,0.03353305272755499,0.03378622259239964,0.015047962088354943,0.015088730610433386,0.01975776821784827,0.01982512522221393,0.6233510103795988,0.6207785343576364
