System,Dataset,DL_MAPE,LR_MAPE,MAPE_Improv,MAPE_p_value,DL_MAE,LR_MAE,MAE_Improv,MAE_p_value,DL_RMSE,LR_RMSE,RMSE_Improv,RMSE_p_value,DL_R2,LR_R2,R2_Improv,R2_p_value,LR_MAPE_std,DL_MAPE_std,LR_MAE_std,DL_MAE_std,LR_RMSE_std,DL_RMSE_std,LR_R2_std,DL_R2_std,MAPE_significant,MAE_significant,RMSE_significant,R2_significant
dconvert,psd-small.csv,0.03574643893802607,0.03554337282122491,-0.5713192099763216,0.4921875,0.019955234877401643,0.019880692663391795,-0.3749477710457747,0.76953125,0.025027212499854706,0.024716572473330402,-1.2568086730451413,0.048828125,0.6335550643955331,0.6425552942376358,-1.4006934380302751,0.048828125,0.0005627904308312041,0.0010656495109074885,0.00033865692370243274,0.000604027828789399,0.00032510357273184706,0.0005940343163064706,0.007734239241635713,0.011696001167897766,False,False,True,True
dconvert,svg-large.csv,0.019704962014626577,0.020374178067442728,3.2846284674694997,0.001953125,0.029825707193546686,0.030701374507850498,2.852208828891031,0.001953125,0.03959274920393974,0.03911356897204345,-1.2250997402941808,0.001953125,-0.026149248468662088,-0.0012426613181212964,-0.024906587150540793,0.001953125,0.00026620195440851775,0.00029299916976322307,0.0004006396580479598,0.0004446551400602403,0.00039300630678246434,0.0004987768529270013,0.003518119581055072,0.024844275327899432,True,True,True,True
dconvert,svg-medium.csv,0.017196023792477817,0.01717379665933551,-0.12942469031868625,0.921875,0.02650462824491049,0.026423441643887484,-0.30725218204793153,0.375,0.03361025090390252,0.03312868819052405,-1.4536123815376694,0.009765625,0.35075771184184934,0.3692956192861474,-5.019801610463738,0.009765625,0.0002551116509015985,0.00033213635021578743,0.0003904951275693442,0.0005032180121027988,0.0003841305834551602,0.0006284881073928065,0.012464300460641562,0.020834990116542548,False,False,True,True
dconvert,svg-small.csv,0.02309949552765113,0.0357221306789459,35.335616637039976,0.001953125,0.012981982851921486,0.02013322289758928,35.519599033118894,0.001953125,0.01659159110340981,0.025232057750521154,34.24400313499155,0.001953125,0.8862908720998668,0.7371600762004171,20.230449357502152,0.001953125,0.0005123730065873677,0.0007392809687009381,0.00025696712910823396,0.00043039495311455664,0.00027851853282044104,0.0005040988088005956,0.007008450747982985,0.006613260616232681,True,True,True,True
h2,smallbank-1.csv,0.05560826860291557,0.05755524052563497,3.3827882655658836,0.009765625,1111.416510330734,1124.9019612928487,1.1988112232123738,0.556640625,1366.8200396559414,1354.108719274065,-0.9387222902375956,0.16015625,0.80433313050405,0.8085695892077462,-0.5239448478203638,0.16015625,0.0012757190933158202,0.002257290354141404,20.79939596337983,46.01337462718189,22.990431850235794,55.900499858675474,0.01772321545686641,0.026149839175123694,True,False,False,False
h2,smallbank-10.csv,0.04273566125532228,0.04647617871582356,8.048246572448441,0.083984375,599.2722389318719,630.1824741700909,4.904965863883434,0.193359375,752.5581789742761,759.7268858126258,0.9435899890105762,1.0,0.8975498446020381,0.8970185960085566,0.05922381050352921,1.0,0.000845768028343511,0.005366950403263277,11.098346066322513,80.22808277563925,14.467514450384895,102.83666002213721,0.005448535229983525,0.026738968491845,False,False,False,False
h2,tpcc-2.csv,0.03705988883132003,0.041753255819439714,11.240720983331117,0.02734375,27.51697303331194,30.501047416657645,9.78351445634619,0.064453125,35.099435386474696,37.668609553175706,6.820464564995903,0.193359375,0.8146945481971762,0.7932284722057698,2.706165593339672,0.275390625,0.0011138797469111533,0.005456955068533135,0.7703354827745248,4.2161212669195685,0.8945408477392897,5.432174276047544,0.01702970769096283,0.06183720945031735,True,False,False,False
h2,tpcc-8.csv,0.20077331774362372,0.1985776634039589,-1.105690490072028,0.130859375,101.66317656259046,105.90312793150551,4.00361297322332,0.001953125,161.6811499614634,160.52838756526322,-0.7181050116332414,0.083984375,0.14023600299432704,0.15269209396195227,-8.15765285839163,0.083984375,0.011126432072827807,0.014056578265231458,3.930513834256238,5.259522092688592,5.424169720885619,6.406456377011248,0.021962013760873325,0.03947103727021267,False,True,False,False
h2,voter-16.csv,0.05647232365730015,0.07639592297495311,26.079401284522785,0.001953125,1877.9661187861675,2399.8188861562367,21.745506312183206,0.009765625,2223.6230860576343,2668.9561995582017,16.68566586346694,0.083984375,0.9196932500446284,0.8904171269600667,3.2879110473213875,0.10546875,0.0013799650030233103,0.015082725845097117,33.33018212721827,527.8601392429937,48.20338541557269,595.6422388254964,0.008645268374729563,0.03497721615411614,True,True,False,False
h2,voter-2.csv,0.0559606643941072,0.08046042491772272,30.449454559391782,0.00390625,1866.2711031734593,2511.4385300231957,25.689158589271845,0.01953125,2209.1868200334548,2786.92912717516,20.73042696020428,0.037109375,0.9207758342541078,0.882920486184968,4.287514975749389,0.048828125,0.0012699275970319045,0.017248171742247877,38.9533242364046,582.9157397808782,34.25113467471595,642.649036925384,0.007978314961495984,0.041465815067253914,True,True,True,True
h2,ycsb-2400.csv,0.07617350663532411,0.09121247252374247,16.487839296872185,0.001953125,1111.685895112415,1283.9471204527968,13.416535821166228,0.00390625,1475.7490006488947,1575.6037286667497,6.337553421655738,0.625,0.48627294976908414,0.43403801671538245,12.034644672140415,0.556640625,0.002385876657536987,0.013060800906873492,30.13742570668563,197.18973551833136,41.86051448864558,281.46793584266067,0.025665626616554457,0.16043865054204262,True,True,False,False
